data transacao;data pagamento prevista;data pagamento;numero unico;nsu;cnpj;adquirente;bandeira;natureza;valor bruto;valor liquido;mdr;mdr adquirente;resultado;total parcelas;numero parcela;antecipada
2020-07-09;2020-10-07;2020-07-09;da0dc9e6-1400-11eb-b308-3cf0113c8263;"=""118987140297478""";5352;Global;Mastercard;parcelado;585,74;571,74;14,0;10,31;3,69;4;3;1
2020-07-09;2020-11-06;2020-07-09;da0dc9e8-1400-11eb-a6bb-3cf0113c8263;"=""118987140297478""";5352;Global;Mastercard;parcelado;585,74;571,74;14,0;10,31;3,69;4;4;1
2020-10-11;2020-10-12;2020-10-12;da0ddd5f-1400-11eb-a365-3cf0113c8263;"=""143205541163954""";6210;Global;Mastercard;debito;247,81;245,33;2,48;1,24;1,24;0;1;0
2020-10-11;2020-11-10;2020-10-11;da0ddd63-1400-11eb-bc82-3cf0113c8263;"=""11679838083492""";8508;Global;Mastercard;parcelado;781,64;760,61;21,03;15,55;5,48;10;1;1
2020-10-11;2020-12-10;2020-10-11;da0ddd65-1400-11eb-bb88-3cf0113c8263;"=""11679838083492""";8508;Global;Mastercard;parcelado;781,64;760,61;21,03;15,55;5,48;10;2;1
2020-10-11;2021-01-09;2020-10-11;da0ddd67-1400-11eb-be63-3cf0113c8263;"=""11679838083492""";8508;Global;Mastercard;parcelado;781,64;760,61;21,03;15,55;5,48;10;3;1
2020-10-11;2021-02-08;2020-10-11;da0ddd69-1400-11eb-b53c-3cf0113c8263;"=""11679838083492""";8508;Global;Mastercard;parcelado;781,64;760,61;21,03;15,55;5,48;10;4;1
2020-10-11;2021-03-10;2020-10-11;da0ddd6b-1400-11eb-ae4f-3cf0113c8263;"=""11679838083492""";8508;Global;Mastercard;parcelado;781,64;760,61;21,03;15,55;5,48;10;5;1
2020-10-11;2021-04-09;2020-10-11;da0ddd6d-1400-11eb-8141-3cf0113c8263;"=""11679838083492""";8508;Global;Mastercard;parcelado;781,64;760,61;21,03;15,55;5,48;10;6;1
2020-10-11;2021-05-09;2020-10-11;da0ddd6f-1400-11eb-a846-3cf0113c8263;"=""11679838083492""";8508;Global;Mastercard;parcelado;781,64;760,61;21,03;15,55;5,48;10;7;1
2020-10-11;2021-06-08;2020-10-11;da0ddd71-1400-11eb-9f81-3cf0113c8263;"=""11679838083492""";8508;Global;Mastercard;parcelado;781,64;760,61;21,03;15,55;5,48;10;8;1
2020-10-11;2021-07-08;2020-10-11;da0ddd73-1400-11eb-abb8-3cf0113c8263;"=""11679838083492""";8508;Global;Mastercard;parcelado;781,64;760,61;21,03;15,55;5,48;10;9;1
2020-10-11;2021-08-07;2020-10-11;da0ddd75-1400-11eb-a984-3cf0113c8263;"=""11679838083492""";8508;Global;Mastercard;parcelado;781,64;760,61;21,03;15,55;5,48;10;10;1
2020-08-26;2020-08-27;2020-08-27;da0df0e3-1400-11eb-b09a-3cf0113c8263;"=""483706139665861""";9085;Rede;Visa;debito;954,7;945,15;9,55;4,77;4,78;0;1;0
2020-04-11;2020-05-11;2020-04-11;da0df0e7-1400-11eb-a55f-3cf0113c8263;"=""9656615424609""";7647;Global;Mastercard;parcelado;969,06;945,9;23,16;17,06;6,1;4;1;1
2020-04-11;2020-06-10;2020-04-11;da0df0e9-1400-11eb-ba0f-3cf0113c8263;"=""9656615424609""";7647;Global;Mastercard;parcelado;969,06;945,9;23,16;17,06;6,1;4;2;1
2020-04-11;2020-07-10;2020-04-11;da0df0eb-1400-11eb-b415-3cf0113c8263;"=""9656615424609""";7647;Global;Mastercard;parcelado;969,06;945,9;23,16;17,06;6,1;4;3;1
2020-04-11;2020-08-09;2020-04-11;da0df0ed-1400-11eb-89d9-3cf0113c8263;"=""9656615424609""";7647;Global;Mastercard;parcelado;969,06;945,9;23,16;17,06;6,1;4;4;1
2020-07-18;2020-08-17;2020-08-17;da0df0ef-1400-11eb-b830-3cf0113c8263;"=""210608800358603""";2566;Rede;Mastercard;credito;442,47;433,66;8,81;3,98;4,83;0;1;0
2020-03-28;2020-04-27;2020-04-27;da0e045e-1400-11eb-b999-3cf0113c8263;"=""81555144178859""";3160;Rede;Elo;credito;10,63;10,42;0,21;0,1;0,11;0;1;0
2020-09-04;2020-10-04;2020-10-04;da0e0460-1400-11eb-80e4-3cf0113c8263;"=""923419615590701""";6603;Rede;Visa;credito;727,31;712,84;14,47;6,55;7,92;0;1;0
2020-05-21;2020-05-22;2020-05-22;da0e0462-1400-11eb-9393-3cf0113c8263;"=""61338682881336""";5358;Rede;Mastercard;debito;323,16;319,93;3,23;1,62;1,61;0;1;0
2020-09-20;2020-10-20;2020-09-20;da0e17e6-1400-11eb-a03a-3cf0113c8263;"=""697427221665228""";1656;Rede;Hiper;parcelado;844,61;821,89;22,72;16,81;5,91;12;1;1
2020-09-20;2020-11-19;2020-09-20;da0e17e8-1400-11eb-b2ac-3cf0113c8263;"=""697427221665228""";1656;Rede;Hiper;parcelado;844,61;821,89;22,72;16,81;5,91;12;2;1
2020-09-20;2020-12-19;2020-09-20;da0e17ea-1400-11eb-87b7-3cf0113c8263;"=""697427221665228""";1656;Rede;Hiper;parcelado;844,61;821,89;22,72;16,81;5,91;12;3;1
2020-09-20;2021-01-18;2020-09-20;da0e17ec-1400-11eb-bab1-3cf0113c8263;"=""697427221665228""";1656;Rede;Hiper;parcelado;844,61;821,89;22,72;16,81;5,91;12;4;1
2020-09-20;2021-02-17;2020-09-20;da0e17ee-1400-11eb-a4a1-3cf0113c8263;"=""697427221665228""";1656;Rede;Hiper;parcelado;844,61;821,89;22,72;16,81;5,91;12;5;1
2020-09-20;2021-03-19;2020-09-20;da0e17f0-1400-11eb-bddf-3cf0113c8263;"=""697427221665228""";1656;Rede;Hiper;parcelado;844,61;821,89;22,72;16,81;5,91;12;6;1
2020-09-20;2021-04-18;2020-09-20;da0e17f2-1400-11eb-a462-3cf0113c8263;"=""697427221665228""";1656;Rede;Hiper;parcelado;844,61;821,89;22,72;16,81;5,91;12;7;1
2020-09-20;2021-05-18;2020-09-20;da0e17f4-1400-11eb-b2ea-3cf0113c8263;"=""697427221665228""";1656;Rede;Hiper;parcelado;844,61;821,89;22,72;16,81;5,91;12;8;1
2020-09-20;2021-06-17;2020-09-20;da0e17f6-1400-11eb-8525-3cf0113c8263;"=""697427221665228""";1656;Rede;Hiper;parcelado;844,61;821,89;22,72;16,81;5,91;12;9;1
2020-09-20;2021-07-17;2020-09-20;da0e17f8-1400-11eb-95f9-3cf0113c8263;"=""697427221665228""";1656;Rede;Hiper;parcelado;844,61;821,89;22,72;16,81;5,91;12;10;1
2020-09-20;2021-08-16;2020-09-20;da0e17fa-1400-11eb-abcc-3cf0113c8263;"=""697427221665228""";1656;Rede;Hiper;parcelado;844,61;821,89;22,72;16,81;5,91;12;11;1
2020-09-20;2021-09-15;2020-09-20;da0e17fc-1400-11eb-9ed8-3cf0113c8263;"=""697427221665228""";1656;Rede;Hiper;parcelado;844,61;821,89;22,72;16,81;5,91;12;12;1
2020-09-03;2020-09-04;2020-09-04;da0e17fe-1400-11eb-bae1-3cf0113c8263;"=""46542187126796""";2806;Global;Hiper;debito;250,34;247,84;2,5;1,25;1,25;0;1;0
2020-08-16;2020-09-15;2020-09-15;da0e2b70-1400-11eb-9134-3cf0113c8263;"=""82703322996512""";7807;Global;Hiper;credito;199,02;195,06;3,96;1,79;2,17;0;1;0
2020-07-15;2020-07-16;2020-07-16;da0e2b72-1400-11eb-aac5-3cf0113c8263;"=""141534950196314""";4045;Rede;Visa;debito;671,99;665,27;6,72;3,36;3,36;0;1;0
2020-10-16;2020-10-17;2020-10-17;da0e2b74-1400-11eb-a6ed-3cf0113c8263;"=""380862308474400""";2203;Global;Elo;debito;424,29;420,05;4,24;2,12;2,12;0;1;0
2020-05-16;2020-05-17;2020-05-17;da0e3f05-1400-11eb-a1c9-3cf0113c8263;"=""571334286041285""";8163;Global;Hiper;debito;412,6;408,47;4,13;2,06;2,07;0;1;0
2020-08-25;2020-08-26;2020-08-26;da0e3f07-1400-11eb-867c-3cf0113c8263;"=""43003696258029""";5122;Global;Elo;debito;79,78;78,98;0,8;0,4;0,4;0;1;0
2020-03-26;2020-03-27;2020-03-27;da0e3f09-1400-11eb-b469-3cf0113c8263;"=""52658336981306""";4855;Rede;Mastercard;debito;746,49;739,03;7,46;3,73;3,73;0;1;0
2020-06-13;2020-07-13;2020-07-13;da0e3f0b-1400-11eb-a875-3cf0113c8263;"=""38760737094049""";1160;Global;Visa;credito;208,3;204,15;4,15;1,87;2,28;0;1;0
2020-01-15;2020-01-16;2020-01-16;da0e5288-1400-11eb-abf2-3cf0113c8263;"=""6179797574029""";8055;Rede;Elo;debito;973,48;963,75;9,73;4,87;4,86;0;1;0
2020-10-07;2020-11-06;;da0e528a-1400-11eb-a1cd-3cf0113c8263;"=""85393807411988""";3215;Global;Mastercard;credito;284,66;279,0;5,66;2,56;3,1;0;1;0
2020-09-20;2020-10-20;2020-10-20;da0e528c-1400-11eb-bf1b-3cf0113c8263;"=""514419364226491""";6233;Rede;Elo;credito;54,08;53,0;1,08;0,49;0,59;0;1;0
2020-08-21;2020-08-22;2020-08-22;da0e528e-1400-11eb-8237-3cf0113c8263;"=""17800824024726""";3961;Rede;Mastercard;debito;234,22;231,88;2,34;1,17;1,17;0;1;0
2020-02-20;2020-03-21;2020-02-20;da0e6613-1400-11eb-aad6-3cf0113c8263;"=""446318528516413""";7748;Rede;Elo;parcelado;659,6;641,86;17,74;13,13;4,61;12;1;1
2020-02-20;2020-04-20;2020-02-20;da0e6615-1400-11eb-9636-3cf0113c8263;"=""446318528516413""";7748;Rede;Elo;parcelado;659,6;641,86;17,74;13,13;4,61;12;2;1
2020-02-20;2020-05-20;2020-02-20;da0e6617-1400-11eb-a7fb-3cf0113c8263;"=""446318528516413""";7748;Rede;Elo;parcelado;659,6;641,86;17,74;13,13;4,61;12;3;1
2020-02-20;2020-06-19;2020-02-20;da0e6619-1400-11eb-8838-3cf0113c8263;"=""446318528516413""";7748;Rede;Elo;parcelado;659,6;641,86;17,74;13,13;4,61;12;4;1
2020-02-20;2020-07-19;2020-02-20;da0e661b-1400-11eb-81d2-3cf0113c8263;"=""446318528516413""";7748;Rede;Elo;parcelado;659,6;641,86;17,74;13,13;4,61;12;5;1
2020-02-20;2020-08-18;2020-02-20;da0e661d-1400-11eb-be28-3cf0113c8263;"=""446318528516413""";7748;Rede;Elo;parcelado;659,6;641,86;17,74;13,13;4,61;12;6;1
2020-02-20;2020-09-17;2020-02-20;da0e661f-1400-11eb-9f0b-3cf0113c8263;"=""446318528516413""";7748;Rede;Elo;parcelado;659,6;641,86;17,74;13,13;4,61;12;7;1
2020-02-20;2020-10-17;2020-02-20;da0e6621-1400-11eb-a357-3cf0113c8263;"=""446318528516413""";7748;Rede;Elo;parcelado;659,6;641,86;17,74;13,13;4,61;12;8;1
2020-02-20;2020-11-16;2020-02-20;da0e6623-1400-11eb-828d-3cf0113c8263;"=""446318528516413""";7748;Rede;Elo;parcelado;659,6;641,86;17,74;13,13;4,61;12;9;1
2020-02-20;2020-12-16;2020-02-20;da0e6625-1400-11eb-b5e9-3cf0113c8263;"=""446318528516413""";7748;Rede;Elo;parcelado;659,6;641,86;17,74;13,13;4,61;12;10;1
2020-02-20;2021-01-15;2020-02-20;da0e6627-1400-11eb-b0cb-3cf0113c8263;"=""446318528516413""";7748;Rede;Elo;parcelado;659,6;641,86;17,74;13,13;4,61;12;11;1
2020-02-20;2021-02-14;2020-02-20;da0e6629-1400-11eb-ada1-3cf0113c8263;"=""446318528516413""";7748;Rede;Elo;parcelado;659,6;641,86;17,74;13,13;4,61;12;12;1
2020-03-08;2020-03-09;2020-03-09;da0e662b-1400-11eb-9606-3cf0113c8263;"=""921795476135361""";3576;Global;Visa;debito;87,12;86,25;0,87;0,44;0,43;0;1;0
2020-06-08;2020-07-08;2020-07-08;da0e7999-1400-11eb-8952-3cf0113c8263;"=""931222249184690""";2073;Global;Visa;credito;715,14;700,91;14,23;6,44;7,79;0;1;0
2020-09-13;2020-10-13;2020-09-13;da0e799d-1400-11eb-8121-3cf0113c8263;"=""499757558582837""";1714;Rede;Elo;parcelado;26,52;25,81;0,71;0,53;0,18;9;1;1
2020-09-13;2020-11-12;2020-09-13;da0e799f-1400-11eb-bd13-3cf0113c8263;"=""499757558582837""";1714;Rede;Elo;parcelado;26,52;25,81;0,71;0,53;0,18;9;2;1
2020-09-13;2020-12-12;2020-09-13;da0e79a1-1400-11eb-818f-3cf0113c8263;"=""499757558582837""";1714;Rede;Elo;parcelado;26,52;25,81;0,71;0,53;0,18;9;3;1
2020-09-13;2021-01-11;2020-09-13;da0e79a3-1400-11eb-9079-3cf0113c8263;"=""499757558582837""";1714;Rede;Elo;parcelado;26,52;25,81;0,71;0,53;0,18;9;4;1
2020-09-13;2021-02-10;2020-09-13;da0e79a5-1400-11eb-9436-3cf0113c8263;"=""499757558582837""";1714;Rede;Elo;parcelado;26,52;25,81;0,71;0,53;0,18;9;5;1
2020-09-13;2021-03-12;2020-09-13;da0e79a7-1400-11eb-b850-3cf0113c8263;"=""499757558582837""";1714;Rede;Elo;parcelado;26,52;25,81;0,71;0,53;0,18;9;6;1
2020-09-13;2021-04-11;2020-09-13;da0e79a9-1400-11eb-bf3d-3cf0113c8263;"=""499757558582837""";1714;Rede;Elo;parcelado;26,52;25,81;0,71;0,53;0,18;9;7;1
2020-09-13;2021-05-11;2020-09-13;da0e79ab-1400-11eb-9002-3cf0113c8263;"=""499757558582837""";1714;Rede;Elo;parcelado;26,52;25,81;0,71;0,53;0,18;9;8;1
2020-09-13;2021-06-10;2020-09-13;da0e79ad-1400-11eb-9be7-3cf0113c8263;"=""499757558582837""";1714;Rede;Elo;parcelado;26,52;25,81;0,71;0,53;0,18;9;9;1
2020-07-14;2020-07-15;2020-07-15;da0e8d20-1400-11eb-94b7-3cf0113c8263;"=""745241263228145""";5789;Rede;Mastercard;debito;821,31;813,1;8,21;4,11;4,1;0;1;0
2020-10-16;2020-11-15;;da0e8d24-1400-11eb-a27d-3cf0113c8263;"=""80362867599653""";8378;Rede;Hiper;parcelado;37,49;36,59;0,9;0,66;0,24;3;1;0
2020-10-16;2020-12-15;;da0e8d26-1400-11eb-bf8e-3cf0113c8263;"=""80362867599653""";8378;Rede;Hiper;parcelado;37,49;36,59;0,9;0,66;0,24;3;2;0
2020-10-16;2021-01-14;;da0e8d28-1400-11eb-b8ab-3cf0113c8263;"=""80362867599653""";8378;Rede;Hiper;parcelado;37,49;36,59;0,9;0,66;0,24;3;3;0
2020-10-07;2020-11-06;;da0e8d2a-1400-11eb-82e8-3cf0113c8263;"=""138174636929095""";8103;Rede;Mastercard;credito;192,7;188,87;3,83;1,73;2,1;0;1;0
2020-07-25;2020-07-26;2020-07-26;da0ea0a0-1400-11eb-8051-3cf0113c8263;"=""311862531152627""";7824;Rede;Hiper;debito;867,95;859,27;8,68;4,34;4,34;0;1;0
2020-08-18;2020-09-17;2020-09-17;da0ea0a2-1400-11eb-a929-3cf0113c8263;"=""744606783750860""";6084;Rede;Visa;credito;942,81;924,05;18,76;8,49;10,27;0;1;0
2020-10-11;2020-11-10;;da0ea0a6-1400-11eb-a130-3cf0113c8263;"=""900732622427842""";8176;Rede;Visa;parcelado;201,34;195,92;5,42;4,01;1,41;11;1;0
2020-10-11;2020-12-10;;da0ea0a8-1400-11eb-9e83-3cf0113c8263;"=""900732622427842""";8176;Rede;Visa;parcelado;201,34;195,92;5,42;4,01;1,41;11;2;0
2020-10-11;2021-01-09;;da0ea0aa-1400-11eb-8712-3cf0113c8263;"=""900732622427842""";8176;Rede;Visa;parcelado;201,34;195,92;5,42;4,01;1,41;11;3;0
2020-10-11;2021-02-08;;da0eb43a-1400-11eb-9b5e-3cf0113c8263;"=""900732622427842""";8176;Rede;Visa;parcelado;201,34;195,92;5,42;4,01;1,41;11;4;0
2020-10-11;2021-03-10;;da0eb43c-1400-11eb-a8c0-3cf0113c8263;"=""900732622427842""";8176;Rede;Visa;parcelado;201,34;195,92;5,42;4,01;1,41;11;5;0
2020-10-11;2021-04-09;;da0eb43e-1400-11eb-9dff-3cf0113c8263;"=""900732622427842""";8176;Rede;Visa;parcelado;201,34;195,92;5,42;4,01;1,41;11;6;0
2020-10-11;2021-05-09;;da0eb440-1400-11eb-af81-3cf0113c8263;"=""900732622427842""";8176;Rede;Visa;parcelado;201,34;195,92;5,42;4,01;1,41;11;7;0
2020-10-11;2021-06-08;;da0eb442-1400-11eb-a68c-3cf0113c8263;"=""900732622427842""";8176;Rede;Visa;parcelado;201,34;195,92;5,42;4,01;1,41;11;8;0
2020-10-11;2021-07-08;;da0eb444-1400-11eb-a097-3cf0113c8263;"=""900732622427842""";8176;Rede;Visa;parcelado;201,34;195,92;5,42;4,01;1,41;11;9;0
2020-10-11;2021-08-07;;da0eb446-1400-11eb-bd18-3cf0113c8263;"=""900732622427842""";8176;Rede;Visa;parcelado;201,34;195,92;5,42;4,01;1,41;11;10;0
2020-10-11;2021-09-06;;da0eb448-1400-11eb-90e9-3cf0113c8263;"=""900732622427842""";8176;Rede;Visa;parcelado;201,34;195,92;5,42;4,01;1,41;11;11;0
2020-10-02;2020-11-01;;da0eb44a-1400-11eb-9e51-3cf0113c8263;"=""344747614663723""";2271;Global;Mastercard;credito;659,42;646,3;13,12;5,93;7,19;0;1;0
2020-10-20;2020-11-19;;da0eb44c-1400-11eb-9589-3cf0113c8263;"=""6243051365477""";7220;Rede;Visa;credito;717,51;703,23;14,28;6,46;7,82;0;1;0
2020-09-20;2020-10-20;2020-10-20;da0ec7bb-1400-11eb-886b-3cf0113c8263;"=""678597194591241""";8376;Global;Hiper;parcelado;538,62;525,75;12,87;9,48;3,39;5;1;0
2020-09-20;2020-11-19;;da0ec7bd-1400-11eb-a113-3cf0113c8263;"=""678597194591241""";8376;Global;Hiper;parcelado;538,62;525,75;12,87;9,48;3,39;5;2;0
2020-09-20;2020-12-19;;da0ec7bf-1400-11eb-9b2d-3cf0113c8263;"=""678597194591241""";8376;Global;Hiper;parcelado;538,62;525,75;12,87;9,48;3,39;5;3;0
2020-09-20;2021-01-18;;da0ec7c1-1400-11eb-9c54-3cf0113c8263;"=""678597194591241""";8376;Global;Hiper;parcelado;538,62;525,75;12,87;9,48;3,39;5;4;0
2020-09-20;2021-02-17;;da0ec7c3-1400-11eb-adef-3cf0113c8263;"=""678597194591241""";8376;Global;Hiper;parcelado;538,62;525,75;12,87;9,48;3,39;5;5;0
2020-05-24;2020-06-23;2020-06-23;da0ec7c7-1400-11eb-bc30-3cf0113c8263;"=""273586856362383""";2086;Global;Mastercard;parcelado;599,93;585,59;14,34;10,56;3,78;3;1;0
2020-05-24;2020-07-23;2020-07-23;da0ec7c9-1400-11eb-8d1d-3cf0113c8263;"=""273586856362383""";2086;Global;Mastercard;parcelado;599,93;585,59;14,34;10,56;3,78;3;2;0
2020-05-24;2020-08-22;2020-08-22;da0edb45-1400-11eb-acaa-3cf0113c8263;"=""273586856362383""";2086;Global;Mastercard;parcelado;599,93;585,59;14,34;10,56;3,78;3;3;0
2020-04-25;2020-04-26;2020-04-26;da0edb47-1400-11eb-a343-3cf0113c8263;"=""98519897788717""";5427;Rede;Visa;debito;936,83;927,46;9,37;4,68;4,69;0;1;0
2020-09-22;2020-10-22;;da0edb49-1400-11eb-9b01-3cf0113c8263;"=""696856200476250""";9482;Global;Mastercard;credito;981,6;962,07;19,53;8,83;10,7;0;1;0
2020-08-03;2020-09-02;2020-08-03;da0edb4d-1400-11eb-b785-3cf0113c8263;"=""138016815150579""";8454;Rede;Hiper;parcelado;917,54;895,61;21,93;16,15;5,78;2;1;1
2020-08-03;2020-10-02;2020-08-03;da0eeecc-1400-11eb-9e37-3cf0113c8263;"=""138016815150579""";8454;Rede;Hiper;parcelado;917,54;895,61;21,93;16,15;5,78;2;2;1
2020-10-04;2020-11-03;2020-10-04;da0eeed0-1400-11eb-a16c-3cf0113c8263;"=""969691138457744""";9085;Global;Visa;parcelado;195,16;189,91;5,25;3,88;1,37;9;1;1
2020-10-04;2020-12-03;2020-10-04;da0eeed2-1400-11eb-ba65-3cf0113c8263;"=""969691138457744""";9085;Global;Visa;parcelado;195,16;189,91;5,25;3,88;1,37;9;2;1
2020-10-04;2021-01-02;2020-10-04;da0eeed4-1400-11eb-af68-3cf0113c8263;"=""969691138457744""";9085;Global;Visa;parcelado;195,16;189,91;5,25;3,88;1,37;9;3;1
2020-10-04;2021-02-01;2020-10-04;da0eeed6-1400-11eb-ba95-3cf0113c8263;"=""969691138457744""";9085;Global;Visa;parcelado;195,16;189,91;5,25;3,88;1,37;9;4;1
2020-10-04;2021-03-03;2020-10-04;da0eeed8-1400-11eb-921c-3cf0113c8263;"=""969691138457744""";9085;Global;Visa;parcelado;195,16;189,91;5,25;3,88;1,37;9;5;1
2020-10-04;2021-04-02;2020-10-04;da0eeeda-1400-11eb-860a-3cf0113c8263;"=""969691138457744""";9085;Global;Visa;parcelado;195,16;189,91;5,25;3,88;1,37;9;6;1
2020-10-04;2021-05-02;2020-10-04;da0eeedc-1400-11eb-8556-3cf0113c8263;"=""969691138457744""";9085;Global;Visa;parcelado;195,16;189,91;5,25;3,88;1,37;9;7;1
2020-10-04;2021-06-01;2020-10-04;da0eeede-1400-11eb-9345-3cf0113c8263;"=""969691138457744""";9085;Global;Visa;parcelado;195,16;189,91;5,25;3,88;1,37;9;8;1
2020-10-04;2021-07-01;2020-10-04;da0eeee0-1400-11eb-96b3-3cf0113c8263;"=""969691138457744""";9085;Global;Visa;parcelado;195,16;189,91;5,25;3,88;1,37;9;9;1
2019-12-27;2020-01-26;2020-01-26;da0eeee2-1400-11eb-9730-3cf0113c8263;"=""909504798560606""";4141;Global;Elo;credito;335,45;328,77;6,68;3,02;3,66;0;1;0
2020-08-11;2020-09-10;2020-09-10;da0f0252-1400-11eb-8389-3cf0113c8263;"=""184232952810382""";5752;Global;Visa;credito;82,49;80,85;1,64;0,74;0,9;0;1;0
2020-09-24;2020-10-24;;da0f0254-1400-11eb-9860-3cf0113c8263;"=""249125149089354""";30;Rede;Mastercard;credito;480,02;470,47;9,55;4,32;5,23;0;1;0
2020-06-10;2020-07-10;2020-07-10;da0f0258-1400-11eb-bf6e-3cf0113c8263;"=""474415796173402""";5653;Global;Visa;parcelado;69,35;67,48;1,87;1,38;0,49;7;1;0
2020-06-10;2020-08-09;2020-08-09;da0f025a-1400-11eb-a030-3cf0113c8263;"=""474415796173402""";5653;Global;Visa;parcelado;69,35;67,48;1,87;1,38;0,49;7;2;0
2020-06-10;2020-09-08;2020-09-08;da0f025c-1400-11eb-b7f7-3cf0113c8263;"=""474415796173402""";5653;Global;Visa;parcelado;69,35;67,48;1,87;1,38;0,49;7;3;0
2020-06-10;2020-10-08;2020-10-08;da0f025e-1400-11eb-ab95-3cf0113c8263;"=""474415796173402""";5653;Global;Visa;parcelado;69,35;67,48;1,87;1,38;0,49;7;4;0
2020-06-10;2020-11-07;;da0f0260-1400-11eb-9552-3cf0113c8263;"=""474415796173402""";5653;Global;Visa;parcelado;69,35;67,48;1,87;1,38;0,49;7;5;0
2020-06-10;2020-12-07;;da0f15e2-1400-11eb-b30f-3cf0113c8263;"=""474415796173402""";5653;Global;Visa;parcelado;69,35;67,48;1,87;1,38;0,49;7;6;0
2020-06-10;2021-01-06;;da0f15e4-1400-11eb-ab16-3cf0113c8263;"=""474415796173402""";5653;Global;Visa;parcelado;69,35;67,48;1,87;1,38;0,49;7;7;0
2020-05-07;2020-06-06;2020-06-06;da0f15e6-1400-11eb-830a-3cf0113c8263;"=""276784557138295""";7527;Rede;Mastercard;credito;762,65;747,47;15,18;6,86;8,32;0;1;0
2020-08-25;2020-08-26;2020-08-26;da0f15e8-1400-11eb-b605-3cf0113c8263;"=""212145152854281""";6431;Rede;Hiper;debito;389,13;385,24;3,89;1,95;1,94;0;1;0
2020-03-22;2020-03-23;2020-03-23;da0f15ea-1400-11eb-a382-3cf0113c8263;"=""817268517917777""";8455;Global;Elo;debito;536,97;531,6;5,37;2,68;2,69;0;1;0
2020-07-13;2020-08-12;2020-08-12;da0f2967-1400-11eb-9e99-3cf0113c8263;"=""55453863678514""";7443;Global;Visa;parcelado;135,14;131,5;3,64;2,69;0,95;8;1;0
2020-07-13;2020-09-11;2020-09-11;da0f2969-1400-11eb-8a18-3cf0113c8263;"=""55453863678514""";7443;Global;Visa;parcelado;135,14;131,5;3,64;2,69;0,95;8;2;0
2020-07-13;2020-10-11;2020-10-11;da0f296b-1400-11eb-9b14-3cf0113c8263;"=""55453863678514""";7443;Global;Visa;parcelado;135,14;131,5;3,64;2,69;0,95;8;3;0
2020-07-13;2020-11-10;;da0f296d-1400-11eb-8f01-3cf0113c8263;"=""55453863678514""";7443;Global;Visa;parcelado;135,14;131,5;3,64;2,69;0,95;8;4;0
2020-07-13;2020-12-10;;da0f296f-1400-11eb-bf97-3cf0113c8263;"=""55453863678514""";7443;Global;Visa;parcelado;135,14;131,5;3,64;2,69;0,95;8;5;0
2020-07-13;2021-01-09;;da0f2971-1400-11eb-9b11-3cf0113c8263;"=""55453863678514""";7443;Global;Visa;parcelado;135,14;131,5;3,64;2,69;0,95;8;6;0
2020-07-13;2021-02-08;;da0f2973-1400-11eb-adfb-3cf0113c8263;"=""55453863678514""";7443;Global;Visa;parcelado;135,14;131,5;3,64;2,69;0,95;8;7;0
2020-07-13;2021-03-10;;da0f2975-1400-11eb-9dd2-3cf0113c8263;"=""55453863678514""";7443;Global;Visa;parcelado;135,14;131,5;3,64;2,69;0,95;8;8;0
2020-05-08;2020-05-09;2020-05-09;da0f2977-1400-11eb-bbcf-3cf0113c8263;"=""751037039393128""";7781;Rede;Hiper;debito;213,28;211,15;2,13;1,07;1,06;0;1;0
2020-03-21;2020-04-20;2020-03-21;da0f3ce5-1400-11eb-be1b-3cf0113c8263;"=""971838149440516""";5108;Global;Hiper;parcelado;563,5;550,03;13,47;9,92;3,55;2;1;1
2020-03-21;2020-05-20;2020-03-21;da0f3ce7-1400-11eb-9324-3cf0113c8263;"=""971838149440516""";5108;Global;Hiper;parcelado;563,5;550,03;13,47;9,92;3,55;2;2;1
2020-10-02;2020-10-03;2020-10-03;da0f3ce9-1400-11eb-8208-3cf0113c8263;"=""461551336888200""";1533;Rede;Elo;debito;609,62;603,52;6,1;3,05;3,05;0;1;0
2020-10-15;2020-10-16;2020-10-16;da0f3ceb-1400-11eb-8222-3cf0113c8263;"=""131986114092404""";4664;Rede;Elo;debito;407,63;403,55;4,08;2,04;2,04;0;1;0
2020-07-23;2020-08-22;2020-07-23;da0f5079-1400-11eb-aacf-3cf0113c8263;"=""435728034138997""";3273;Rede;Mastercard;parcelado;195,43;190,17;5,26;3,89;1,37;9;1;1
2020-07-23;2020-09-21;2020-07-23;da0f507b-1400-11eb-92e4-3cf0113c8263;"=""435728034138997""";3273;Rede;Mastercard;parcelado;195,43;190,17;5,26;3,89;1,37;9;2;1
2020-07-23;2020-10-21;2020-07-23;da0f507d-1400-11eb-b395-3cf0113c8263;"=""435728034138997""";3273;Rede;Mastercard;parcelado;195,43;190,17;5,26;3,89;1,37;9;3;1
2020-07-23;2020-11-20;2020-07-23;da0f507f-1400-11eb-ac62-3cf0113c8263;"=""435728034138997""";3273;Rede;Mastercard;parcelado;195,43;190,17;5,26;3,89;1,37;9;4;1
2020-07-23;2020-12-20;2020-07-23;da0f5081-1400-11eb-9852-3cf0113c8263;"=""435728034138997""";3273;Rede;Mastercard;parcelado;195,43;190,17;5,26;3,89;1,37;9;5;1
